gene_bnumber,gene_name,n_reactions_total,n_reactions_active,active_reactions,dominant_gpr_class,subsystem_max_kappa_rxn,kappa_V_T1,kappa_V_T2,kappa_V_T3,kappa_V_T4,kappa_V_T5,kappa_V_T6,kappa_V_T7,kappa_V_T8,kappa_V_max,kappa_V_variance,in_lemuth92,in_mapped15
b0386,b0386,1,1,P5CR,single,Arginine and Proline Metabolism,0.0,0.0003098904194921476,0.0012395616779685838,0.0025614379986149613,0.004357834024108591,0.005931496310592283,0.006991902589792078,0.007747260487304248,0.007747260487304248,8.141957961437906e-06,False,False
b3290,b3290,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b3849,b3849,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b1291,b1291,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b1363,b1363,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b1250,b1250,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b3747,b3747,1,1,Kt2pp,mixed,Inorganic Ion Transport and Metabolism,0.0,0.00024162170392997933,0.000966486815719913,0.001997154396546377,0.0033978052115155436,0.004624790426785072,0.005451589694920553,0.006040542598249923,0.006040542598249923,4.949763413971852e-06,False,False
b2780,b2780,1,1,CTPS2,single,Purine and Pyrimidine Biosynthesis,0.0,0.0001634153400170615,0.0006536613600682432,0.0013507299198286197,0.0022980282189900693,0.00312787174251428,0.0036870586091352175,0.004085383500426837,0.004085383500426837,2.264113528725847e-06,False,False
b4019,b4019,1,1,METS,isozyme-or,Methionine Metabolism,0.0,0.00015110240524499364,0.0006044096209799704,0.001248955818353236,0.002124877573757849,0.002892194475392646,0.003409248018340408,0.0037775601311251087,0.0037775601311251087,1.9357769350261886e-06,False,False
b3941,b3941,1,1,MTHFR2,single,Folate Metabolism,0.0,0.00015110240524499364,0.0006044096209799704,0.001248955818353236,0.002124877573757849,0.002892194475392646,0.003409248018340408,0.0037775601311251087,0.0037775601311251087,1.9357769350261886e-06,False,False
b3829,b3829,1,1,METS,isozyme-or,Methionine Metabolism,0.0,0.00015110240524499364,0.0006044096209799704,0.001248955818353236,0.002124877573757849,0.002892194475392646,0.003409248018340408,0.0037775601311251087,0.0037775601311251087,1.9357769350261886e-06,False,False
b3939,b3939,1,1,SHSL1,single,Methionine Metabolism,0.0,0.00015022658144813253,0.0006009063257925281,0.0012417165872823082,0.0021125613016144944,0.0028754306605308566,0.003389487243923736,0.0037556645362035886,0.0037556645362035886,1.9134015659190797e-06,False,False
b1622,b1622,1,1,CYSTL,isozyme-or,Methionine Metabolism,0.0,0.00015022658144813234,0.0006009063257925281,0.0012417165872823082,0.0021125613016144944,0.0028754306605308566,0.003389487243923736,0.0037556645362035877,0.0037556645362035877,1.9134015659190797e-06,False,False
b3008,b3008,2,1,CYSTL,isozyme-or,Methionine Metabolism,0.0,0.00015022658144813234,0.0006009063257925281,0.0012417165872823082,0.0021125613016144944,0.0028754306605308566,0.003389487243923736,0.0037556645362035877,0.0037556645362035877,1.9134015659190797e-06,False,False
b4013,b4013,1,1,HSST,single,Methionine Metabolism,0.0,0.00015022658144813234,0.0006009063257925277,0.0012417165872823078,0.002112561301614493,0.0028754306605308557,0.003389487243923734,0.003755664536203587,0.003755664536203587,1.913401565919078e-06,False,False
b0452,b0452,10,3,FACOAE160; FACOAE161; FACOAE120,single,Cell Envelope Biosynthesis,0.0,0.00014350427125710044,0.000574017085028399,0.0011861524921095545,0.0020180288145530984,0.002746761442030621,0.0032378151202385602,0.0035876067814277703,0.0035876067814277703,1.745991845756795e-06,False,False
b1094,b1094,26,7,AACPS4; G3PAT160; AACPS3; AACPS7; UAGAAT; MCOATA; G3PAT161,complex-and,Cell Envelope Biosynthesis,0.0,0.0001435042712571006,0.0005740170850283987,0.0011861524921095536,0.0020180288145530967,0.00274676144203062,0.0032378151202385585,0.0035876067814277685,0.0035876067814277685,1.7459918457567929e-06,False,False
b2836,b2836,23,3,AACPS4; AACPS3; AACPS7,complex-and,Cell Envelope Biosynthesis,0.0,0.0001435042712571006,0.0005740170850283987,0.0011861524921095536,0.0020180288145530967,0.00274676144203062,0.0032378151202385585,0.0035876067814277685,0.0035876067814277685,1.7459918457567929e-06,False,False
b3608,b3608,1,1,G3PD2,single,Alternate Carbon Metabolism,0.0,0.00012257785439587286,0.0004903114175834891,0.0010131825777409578,0.0017237510774420679,0.002346216744296161,0.0027656628398070797,0.0030644463598970438,0.0030644463598970438,1.2739036627234552e-06,False,False
b2895,b2895,7,6,RNTR4c2; RNTR3c2; RNTR1c2; RNTR2c2; POR5; MECDPDH5,mixed,Pyruvate Metabolism,0.0,7.500771408091324e-05,0.00030003085632365295,0.0006199856367000964,0.001054795979262915,0.0014356945273300877,0.0016923615489507402,0.0018751928520229831,0.0018751928520229831,4.770066309888444e-07,False,False
b1378,b1378,1,1,POR5,mixed,Pyruvate Metabolism,0.0,7.500771408091324e-05,0.00030003085632365295,0.0006199856367000964,0.001054795979262915,0.0014356945273300877,0.0016923615489507402,0.0018751928520229831,0.0018751928520229831,4.770066309888444e-07,False,False
b0684,b0684,7,6,RNTR4c2; RNTR3c2; RNTR1c2; RNTR2c2; POR5; MECDPDH5,mixed,Pyruvate Metabolism,0.0,7.500771408091324e-05,0.00030003085632365295,0.0006199856367000964,0.001054795979262915,0.0014356945273300877,0.0016923615489507402,0.0018751928520229831,0.0018751928520229831,4.770066309888444e-07,False,False
b2026,b2026,2,2,PRATPP; PRAMPC,single,Histidine Metabolism,0.0,5.6918820135855915e-05,0.0002276752805434222,0.0004704696226854664,0.0008004209081605216,0.0010894617916629382,0.001284230879315339,0.001422970503396499,0.001422970503396499,2.7467828936729716e-07,False,False
b2023,b2023,1,1,IG3PS,complex-and,Histidine Metabolism,0.0,5.6918820135855915e-05,0.0002276752805434222,0.0004704696226854664,0.0008004209081605218,0.0010894617916629387,0.0012842308793153394,0.001422970503396499,0.001422970503396499,2.746782893672973e-07,False,False
b2025,b2025,1,1,IG3PS,complex-and,Histidine Metabolism,0.0,5.6918820135855915e-05,0.0002276752805434222,0.0004704696226854664,0.0008004209081605218,0.0010894617916629387,0.0012842308793153394,0.001422970503396499,0.001422970503396499,2.746782893672973e-07,False,False
b2021,b2021,1,1,HSTPT,single,Histidine Metabolism,0.0,5.6918820135855814e-05,0.0002276752805434221,0.0004704696226854664,0.0008004209081605216,0.0010894617916629382,0.001284230879315339,0.001422970503396499,0.001422970503396499,2.746782893672972e-07,False,False
b2024,b2024,1,1,PRMICI,single,Histidine Metabolism,0.0,5.6918820135855915e-05,0.00022767528054342241,0.0004704696226854665,0.0008004209081605218,0.0010894617916629387,0.0012842308793153394,0.001422970503396499,0.001422970503396499,2.7467828936729726e-07,False,False
b2020,b2020,1,1,HISTD,single,Histidine Metabolism,0.0,5.6918820135855814e-05,0.0002276752805434222,0.00047046962268546623,0.0008004209081605214,0.0010894617916629382,0.001284230879315339,0.001422970503396499,0.001422970503396499,2.746782893672972e-07,False,False
b2022,b2022,2,2,IGPDH; HISTP,single,Histidine Metabolism,0.0,5.6918820135855814e-05,0.0002276752805434221,0.00047046962268546623,0.0008004209081605214,0.0010894617916629382,0.001284230879315339,0.001422970503396499,0.001422970503396499,2.746782893672972e-07,False,False
b2019,b2019,1,1,ATPPRT,single,Histidine Metabolism,0.0,5.6918820135855915e-05,0.0002276752805434222,0.00047046962268546623,0.0008004209081605214,0.0010894617916629382,0.001284230879315339,0.001422970503396499,0.001422970503396499,2.7467828936729716e-07,False,False
b3176,b3176,1,1,PGAMT,single,Cell Envelope Biosynthesis,0.0,5.6618815281242486e-05,0.0002264752611249687,0.00046798989505905203,0.00079620208989252,0.001083719511242603,0.0012774620197831233,0.001415470382031163,0.001415470382031163,2.717903991236222e-07,False,False
b3729,b3729,1,1,GF6PTA,single,Cell Envelope Biosynthesis,0.0,5.6618815281242486e-05,0.0002264752611249687,0.00046798989505905235,0.0007962020898925202,0.0010837195112426035,0.0012774620197831237,0.001415470382031163,0.001415470382031163,2.717903991236223e-07,False,False
b3730,b3730,2,2,G1PACT; UAGDP,single,Cell Envelope Biosynthesis,0.0,5.6618815281242594e-05,0.0002264752611249688,0.00046798989505905246,0.0007962020898925204,0.0010837195112426035,0.0012774620197831237,0.001415470382031163,0.001415470382031163,2.7179039912362223e-07,False,False
b0185,b0185,1,1,ACCOAC,complex-and,Membrane Lipid Metabolism,0.0,3.841506086614108e-05,0.0001536602434645638,0.0003175244874717203,0.0005402117934301432,0.0007352882743910324,0.000866739810792372,0.0009603765216535987,0.0009603765216535987,1.2511679391996668e-07,False,False
b2316,b2316,1,1,ACCOAC,complex-and,Membrane Lipid Metabolism,0.0,3.841506086614108e-05,0.0001536602434645638,0.0003175244874717203,0.0005402117934301432,0.0007352882743910324,0.000866739810792372,0.0009603765216535987,0.0009603765216535987,1.2511679391996668e-07,False,False
b3256,b3256,1,1,ACCOAC,complex-and,Membrane Lipid Metabolism,0.0,3.841506086614108e-05,0.0001536602434645638,0.0003175244874717203,0.0005402117934301432,0.0007352882743910324,0.000866739810792372,0.0009603765216535987,0.0009603765216535987,1.2511679391996668e-07,False,False
b3255,b3255,1,1,ACCOAC,complex-and,Membrane Lipid Metabolism,0.0,3.841506086614108e-05,0.0001536602434645638,0.0003175244874717203,0.0005402117934301432,0.0007352882743910324,0.000866739810792372,0.0009603765216535987,0.0009603765216535987,1.2511679391996668e-07,False,False
b1092,b1092,1,1,MCOATA,complex-and,Membrane Lipid Metabolism,0.0,3.8413086585411875e-05,0.00015365234634164682,0.0003175081688075676,0.0005401840301073879,0.0007352504854239492,0.0008666952660834182,0.0009603271646353674,0.0009603271646353674,1.2510393389464928e-07,False,False
b1093,b1093,14,3,OGMEACPR; 3OAR140; OPMEACPR,single,Cell Envelope Biosynthesis,0.0,3.840913817615473e-05,0.0001536365527046183,0.0003174755327373018,0.0005401285056022101,0.0007351749104030122,0.0008666061800995549,0.00096022845440394,0.00096022845440394,1.2507821681810557e-07,False,False
b1095,b1095,9,1,3OAS140,isozyme-or,Cell Envelope Biosynthesis,0.0,3.840913817615473e-05,0.0001536365527046183,0.0003174755327373018,0.0005401285056022101,0.0007351749104030124,0.0008666061800995549,0.00096022845440394,0.00096022845440394,1.2507821681810557e-07,False,False
b2323,b2323,13,2,OPMEACPS; 3OAS140,single,Cell Envelope Biosynthesis,0.0,3.840913817615473e-05,0.0001536365527046183,0.0003174755327373018,0.0005401285056022101,0.0007351749104030124,0.0008666061800995549,0.00096022845440394,0.00096022845440394,1.2507821681810557e-07,False,False
b3018,b3018,7,2,AGPAT160; AGPAT161,single,Glycerophospholipid Metabolism,0.0,3.587606781427511e-05,0.00014350427125709976,0.0002965381230273884,0.0005045072036382742,0.0006866903605076552,0.0008094537800596396,0.0008969016953569421,0.0008969016953569421,1.0912449035979958e-07,False,False
b4041,b4041,7,2,G3PAT161; G3PAT160,complex-and,Glycerophospholipid Metabolism,0.0,3.587606781427511e-05,0.00014350427125709968,0.0002965381230273884,0.0005045072036382742,0.000686690360507655,0.0008094537800596396,0.0008969016953569421,0.0008969016953569421,1.0912449035979955e-07,False,False
b4160,b4160,7,2,PSD161; PSD160,single,Glycerophospholipid Metabolism,0.0,3.587606781427511e-05,0.00014350427125709968,0.0002965381230273885,0.0005045072036382743,0.0006866903605076553,0.0008094537800596398,0.0008969016953569421,0.0008969016953569421,1.0912449035979961e-07,False,False
b2585,b2585,7,2,PSSA160; PSSA161,single,Glycerophospholipid Metabolism,0.0,3.587606781427515e-05,0.00014350427125709968,0.0002965381230273885,0.0005045072036382743,0.0006866903605076552,0.0008094537800596398,0.0008969016953569421,0.0008969016953569421,1.0912449035979958e-07,False,False
b0175,b0175,7,2,DASYN161; DASYN160,single,Glycerophospholipid Metabolism,0.0,3.587606781427515e-05,0.00014350427125709968,0.0002965381230273885,0.0005045072036382743,0.0006866903605076552,0.0008094537800596396,0.0008969016953569421,0.0008969016953569421,1.0912449035979955e-07,False,False
b1262,b1262,2,2,PRAIi; IGPS,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.0490919441743836e-05,8.19636777669747e-05,0.0001693702560106753,0.00028815355464953933,0.00039220900493965304,0.0004623263699043768,0.0005122729860436313,0.0005122729860436313,3.559880731172231e-08,False,False
b1260,b1260,3,1,TRPS3,complex-and,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.0490919441743802e-05,8.19636777669747e-05,0.00016937025601067524,0.00028815355464953933,0.00039220900493965304,0.0004623263699043768,0.0005122729860436312,0.0005122729860436312,3.55988073117223e-08,False,False
b1261,b1261,3,1,TRPS3,complex-and,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.0490919441743802e-05,8.19636777669747e-05,0.00016937025601067524,0.00028815355464953933,0.00039220900493965304,0.0004623263699043768,0.0005122729860436312,0.0005122729860436312,3.55988073117223e-08,False,False
b1263,b1263,2,2,ANPRT; ANS,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.049091944174377e-05,8.196367776697465e-05,0.00016937025601067516,0.0002881535546495392,0.00039220900493965277,0.00046232636990437654,0.000512272986043631,0.000512272986043631,3.559880731172227e-08,False,False
b3708,b3708,3,1,TRPAS2,single,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.049091944174374e-05,8.196367776697465e-05,0.00016937025601067516,0.00028815355464953933,0.00039220900493965293,0.00046232636990437665,0.000512272986043631,0.000512272986043631,3.559880731172229e-08,False,False
b1264,b1264,1,1,ANS,complex-and,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.0,2.049091944174374e-05,8.196367776697458e-05,0.00016937025601067505,0.0002881535546495391,0.00039220900493965277,0.0004623263699043764,0.0005122729860436307,0.0005122729860436307,3.559880731172225e-08,False,False
b2903,b2903,1,1,GLYCL,complex-and,Folate Metabolism,0.0,1.8908815931091008e-05,7.56352637244047e-05,0.00015629318167992805,0.00026590522403026123,0.00036192655492997387,0.0004266301594438992,0.00047272039827575736,0.00047272039827575736,3.031385886694669e-08,False,False
b2904,b2904,1,1,GLYCL,complex-and,Folate Metabolism,0.0,1.8908815931091008e-05,7.56352637244047e-05,0.00015629318167992805,0.00026590522403026123,0.00036192655492997387,0.0004266301594438992,0.00047272039827575736,0.00047272039827575736,3.031385886694669e-08,False,False
b2905,b2905,1,1,GLYCL,complex-and,Folate Metabolism,0.0,1.8908815931091008e-05,7.56352637244047e-05,0.00015629318167992805,0.00026590522403026123,0.00036192655492997387,0.0004266301594438992,0.00047272039827575736,0.00047272039827575736,3.031385886694669e-08,False,False
b0914,b0914,32,3,PE160abcpp; K2L4Aabcpp; PE161abcpp,single,"Transport, Inner Membrane",0.0,1.33876047278592e-05,5.35504189114366e-05,0.00011065692032871906,0.00018826319148553165,0.0002562471217441974,0.0003020578316723451,0.0003346901181965045,0.0003346901181965045,1.5195616286042208e-08,False,False
b1190,b1190,1,1,ALAR,isozyme-or,Alanine and Aspartate Metabolism,0.0,1.1018045544535965e-05,4.407218217814363e-05,9.107103270406132e-05,0.0001549412654700461,0.00021089227800089727,0.0002485946525986099,0.00027545113861341834,0.00027545113861341834,1.0292519119732179e-08,False,False
b4053,b4053,1,1,ALAR,isozyme-or,Alanine and Aspartate Metabolism,0.0,1.1018045544535965e-05,4.407218217814363e-05,9.107103270406132e-05,0.0001549412654700461,0.00021089227800089727,0.0002485946525986099,0.00027545113861341834,0.00027545113861341834,1.0292519119732179e-08,False,False
b1215,b1215,1,1,KDOPS,single,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038724e-06,3.8409138176154666e-05,7.936888318432558e-05,0.00013503212640055264,0.00018379372760075324,0.00021665154502488893,0.00024005711360098515,0.00024005711360098515,7.81738855113161e-09,False,False
b3198,b3198,1,1,KDOPP,single,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038704e-06,3.840913817615464e-05,7.936888318432552e-05,0.00013503212640055256,0.0001837937276007532,0.00021665154502488882,0.00024005711360098505,0.00024005711360098505,7.817388551131603e-09,False,False
b2708,b2708,1,1,A5PISO,isozyme-or,Alternate Carbon Metabolism,0.0,9.602284544038704e-06,3.840913817615462e-05,7.936888318432548e-05,0.00013503212640055256,0.00018379372760075316,0.00021665154502488882,0.00024005711360098505,0.00024005711360098505,7.817388551131603e-09,False,False
b0918,b0918,1,1,KDOCT2,single,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038704e-06,3.840913817615464e-05,7.936888318432552e-05,0.0001350321264005526,0.0001837937276007532,0.00021665154502488882,0.00024005711360098505,0.00024005711360098505,7.817388551131603e-09,False,False
b0096,b0096,1,1,UHGADA,single,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038704e-06,3.840913817615464e-05,7.936888318432552e-05,0.00013503212640055256,0.0001837937276007532,0.00021665154502488882,0.00024005711360098505,0.00024005711360098505,7.817388551131603e-09,False,False
b3197,b3197,1,1,A5PISO,isozyme-or,Alternate Carbon Metabolism,0.0,9.602284544038704e-06,3.840913817615462e-05,7.936888318432548e-05,0.00013503212640055256,0.00018379372760075316,0.00021665154502488882,0.00024005711360098505,0.00024005711360098505,7.817388551131603e-09,False,False
b0181,b0181,1,1,UAGAAT,complex-and,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038682e-06,3.84091381761546e-05,7.936888318432545e-05,0.00013503212640055253,0.0001837937276007531,0.00021665154502488872,0.000240057113600985,0.000240057113600985,7.817388551131598e-09,False,False
b0179,b0179,1,1,U23GAAT,single,Lipopolysaccharide Biosynthesis / Recycling,0.0,9.602284544038682e-06,3.840913817615458e-05,7.936888318432545e-05,0.00013503212640055253,0.00018379372760075305,0.00021665154502488872,0.000240057113600985,0.000240057113600985,7.817388551131598e-09,False,False
b0085,b0085,1,1,UAAGDS,single,Cell Envelope Biosynthesis,0.0,4.896909130904889e-06,1.95876365236194e-05,4.047601453513839e-05,6.886278465335387e-05,9.372990133373219e-05,0.0001104865122660489,0.00012242272827263042,0.00012242272827263042,2.0330901964903088e-09,False,False
b0088,b0088,1,1,UAMAGS,single,Cell Envelope Biosynthesis,0.0,4.896909130904889e-06,1.9587636523619387e-05,4.0476014535138375e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.033090196490308e-09,False,False
b3967,b3967,1,1,GLUR,single,Cell Envelope Biosynthesis,0.0,4.896909130904889e-06,1.9587636523619387e-05,4.0476014535138375e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.033090196490308e-09,False,False
b0381,b0381,1,1,ALAALAr,isozyme-or,Cell Envelope Biosynthesis,0.0,4.896909130904889e-06,1.9587636523619387e-05,4.047601453513839e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.0330901964903075e-09,False,False
b1278,b1278,30,1,UDCPDP,isozyme-or,Cell Envelope Biosynthesis,0.0,4.8969091309048814e-06,1.958763652361937e-05,4.047601453513833e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.0330901964903084e-09,False,False
b0086,b0086,1,1,UGMDDS,single,Cell Envelope Biosynthesis,0.0,4.8969091309048814e-06,1.9587636523619387e-05,4.0476014535138375e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.033090196490308e-09,False,False
b0092,b0092,1,1,ALAALAr,isozyme-or,Cell Envelope Biosynthesis,0.0,4.896909130904889e-06,1.9587636523619387e-05,4.047601453513839e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.0330901964903075e-09,False,False
b3057,b3057,2,1,UDCPDP,isozyme-or,Cell Envelope Biosynthesis,0.0,4.8969091309048814e-06,1.958763652361937e-05,4.047601453513833e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.0330901964903084e-09,False,False
b0841,b0841,2,1,UDCPDP,isozyme-or,Cell Envelope Biosynthesis,0.0,4.8969091309048814e-06,1.958763652361937e-05,4.047601453513833e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.0330901964903084e-09,False,False
b3189,b3189,1,1,UAGCVT,single,Cell Envelope Biosynthesis,0.0,4.896909130904874e-06,1.958763652361937e-05,4.047601453513836e-05,6.886278465335384e-05,9.372990133373216e-05,0.00011048651226604886,0.0001224227282726304,0.0001224227282726304,2.033090196490308e-09,False,False
b3972,b3972,1,1,UAPGR,single,Cell Envelope Biosynthesis,0.0,4.896909130904874e-06,1.9587636523619356e-05,4.047601453513834e-05,6.886278465335384e-05,9.372990133373212e-05,0.00011048651226604883,0.00012242272827263037,0.00012242272827263037,2.033090196490307e-09,False,False
b0090,b0090,1,1,UAGPT3,single,Cell Envelope Biosynthesis,0.0,4.896909130904874e-06,1.958763652361937e-05,4.047601453513833e-05,6.886278465335381e-05,9.372990133373212e-05,0.00011048651226604883,0.00012242272827263037,0.00012242272827263037,2.033090196490307e-09,False,False
b0087,b0087,1,1,PAPPT3,single,Cell Envelope Biosynthesis,0.0,4.896909130904874e-06,1.9587636523619356e-05,4.047601453513833e-05,6.886278465335384e-05,9.372990133373212e-05,0.00011048651226604883,0.00012242272827263037,0.00012242272827263037,2.033090196490307e-09,False,False
b0091,b0091,1,1,UAMAS,single,Cell Envelope Biosynthesis,0.0,4.896909130904874e-06,1.958763652361937e-05,4.0476014535138355e-05,6.886278465335381e-05,9.372990133373212e-05,0.00011048651226604883,0.00012242272827263037,0.00012242272827263037,2.033090196490307e-09,False,False
b4238,b4238,4,4,RNTR2c2; RNTR4c2; RNTR3c2; RNTR1c2,mixed,Nucleotide Salvage Pathway,0.0,4.6289416923918145e-06,1.8515766769567214e-05,3.826109617617893e-05,6.509449254926416e-05,8.86008370809434e-05,0.00010444049693459827,0.00011572354230980428,0.00011572354230980428,1.8166697160111284e-09,False,False
