bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_ess_in_silico,b_wt,b_ko,delta_b,kV,log10_kV,keio_E,kV_db_original,log10_kV_db_original,kV_db_linear,log10_kV_db_linear,kV_db_quadratic,log10_kV_db_quadratic,kV_db_indicator,log10_kV_db_indicator,model
b0875,aqpZ,COG0580,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236,0,1733468.827825448,6.238916036344236,1733468.8278254252,6.23891603634423,1733468.827825448,6.238916036344236,0.0,-12.0,iJO1366
b1395,paaH,COG1250,N,,,0,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,1733468.827825448,6.238916036344236,0,1733468.827825448,6.238916036344236,1733468.8278254252,6.23891603634423,1733468.827825448,6.238916036344236,0.0,-12.0,iJO1366
b4040,ubiA,COG0382,E,N,u,1,15.44424150377654,4.028145391635212e-12,15.444241503772512,3019451.8146589687,6.479928103394677,1,3019451.8146589687,6.479928103394677,6038903.6293171495,6.780958099058601,6038903.629316362,6.7809580990585445,3019451.8146589687,6.479928103394677,iJO1366
b0353,mhpT,COG0477,N,,,0,15.44424150377654,15.444241503776366,1.7408297026122457e-13,1733468.8278254415,6.238916036344234,0,1733468.8278254415,6.238916036344234,1733468.827825461,6.238916036344239,1733468.8278254415,6.238916036344234,0.0,-12.0,iJO1366
b0339,cynT,COG0288,N,,,1,15.44424150377654,-6.51792854993861e-14,15.444241503776606,2872087.600140511,6.458197681976059,0,2872087.600140511,6.458197681976059,5744175.200281035,6.759227677640041,5744175.200281046,6.759227677640042,2872087.600140511,6.458197681976059,iJO1366
b0126,can,COG0288,E,E,u,1,15.44424150377654,3.4778298873627093e-12,15.444241503773062,2872087.6001404654,6.458197681976053,1,2872087.6001404654,6.458197681976053,5744175.2002802845,6.759227677639984,5744175.200279637,6.759227677639935,2872087.6001404654,6.458197681976053,iJO1366
b0261,mmuM,COG2040,N,,,0,15.44424150377654,15.444241503776697,-1.5454304502782184e-13,1733468.8278254448,6.238916036344235,0,1733468.8278254448,6.238916036344235,1733468.8278254275,6.238916036344231,1733468.8278254448,6.238916036344235,0.0,-12.0,iJO1366
b0428,cyoE,COG0109,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b3621,rfaC,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b3620,rfaF,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b3632,rfaQ,COG0859,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b3623,rfaK,COG0859,E,N,u,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,1,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b2104,thiM,COG2145,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b2388,glk,COG0837,N,,,0,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,1733468.827825445,6.238916036344235,0,1733468.827825445,6.238916036344235,1733468.827825441,6.238916036344234,1733468.827825445,6.238916036344235,0.0,-12.0,iJO1366
b0394,mak,COG1940,N,,,0,15.44424150377654,15.444241503776595,-5.5067062021407764e-14,1506281.752475289,6.177906214959248,0,1506281.752475289,6.177906214959248,1506281.7524752836,6.177906214959246,1506281.752475289,6.177906214959248,0.0,-12.0,iJO1366
b2020,hisD,COG0141,N,,,1,15.44424150377654,7.025177329429234e-14,15.44424150377647,3537569.23552321,6.548704948408371,0,3537569.23552321,6.548704948408371,7075138.471046404,6.849734944072352,7075138.471046387,6.84973494407235,3537569.23552321,6.548704948408371,iJO1366
b2022,hisB,COG0131,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233203,6.548704948408385,0,3537569.2355233203,6.548704948408385,7075138.471046641,6.849734944072366,7075138.471046641,6.849734944072366,3537569.2355233203,6.548704948408385,iJO1366
b2514,hisS,COG0124,E,E,u,0,15.44424150377654,15.444241503776434,1.0658141036401505e-13,1506281.75247529,6.177906214959248,1,1506281.75247529,6.177906214959248,1506281.7524753006,6.1779062149592505,1506281.75247529,6.177906214959248,0.0,-12.0,iJO1366
b2309,hisJ,COG0834,N,,,0,15.44424150377654,15.444241503776428,1.1368683772161605e-13,1506281.7524752892,6.177906214959248,0,1506281.7524752892,6.177906214959248,1506281.7524753,6.1779062149592505,1506281.7524752892,6.177906214959248,0.0,-12.0,iJO1366
b0112,aroP,COG1113,N,,,0,15.44424150377654,15.444241503776428,1.1368683772161605e-13,1506281.7524752892,6.177906214959248,0,1506281.7524752892,6.177906214959248,1506281.7524753,6.1779062149592505,1506281.7524752892,6.177906214959248,0.0,-12.0,iJO1366
b2418,pdxK,COG2240,N,,,0,15.44424150377654,15.444241503776295,2.433608869978343e-13,1506281.752475291,6.177906214959248,0,1506281.752475291,6.177906214959248,1506281.7524753148,6.177906214959255,1506281.752475291,6.177906214959248,0.0,-12.0,iJO1366
b2103,thiD,COG0351,N,,,1,15.44424150377654,1.4050354658858488e-14,15.444241503776526,3537569.2355232174,6.548704948408372,0,3537569.2355232174,6.548704948408372,7075138.471046432,6.8497349440723525,7075138.471046428,6.8497349440723525,3537569.2355232174,6.548704948408372,iJO1366
b0813,rhtA,COG5006,N,,,0,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,1506281.7524752892,6.177906214959248,0,1506281.7524752892,6.177906214959248,1506281.752475289,6.177906214959248,1506281.7524752892,6.177906214959248,0.0,-12.0,iJO1366
b0352,mhpE,COG4569,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248,0,1506281.7524752894,6.177906214959248,1506281.7524752973,6.17790621495925,1506281.7524752894,6.177906214959248,0.0,-12.0,iJO1366
b0142,folK,COG0801,E,N,u,1,15.44424150377654,1.4388713298932842e-14,15.444241503776526,3537569.2355233296,6.5487049484083855,1,3537569.2355233296,6.5487049484083855,7075138.471046656,6.849734944072367,7075138.471046653,6.849734944072367,3537569.2355233296,6.5487049484083855,iJO1366
b0508,hyi,COG3622,N,,,0,15.44424150377654,15.44424150377642,1.1901590823981678e-13,1506281.752475291,6.177906214959248,0,1506281.752475291,6.177906214959248,1506281.7524753027,6.177906214959251,1506281.752475291,6.177906214959248,0.0,-12.0,iJO1366
b0003,thrB,COG0083,N,,,1,15.44424150377654,4.316613989679852e-14,15.444241503776498,3537569.2355233287,6.5487049484083855,0,3537569.2355233287,6.5487049484083855,7075138.471046648,6.849734944072366,7075138.471046638,6.849734944072366,3537569.2355233287,6.5487049484083855,iJO1366
b4013,metA,COG1897,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523325,6.5487049484083855,0,3537569.235523325,6.5487049484083855,7075138.47104665,6.849734944072367,7075138.47104665,6.849734944072367,3537569.235523325,6.5487049484083855,iJO1366
b2021,hisC,COG0079,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.2355233724,6.548704948408391,0,3537569.2355233724,6.548704948408391,7075138.471046745,6.849734944072372,7075138.471046745,6.849734944072372,3537569.2355233724,6.548704948408391,iJO1366
b2867,xdhB,COG1319,N,,,0,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,1506281.7524752892,6.177906214959248,0,1506281.7524752892,6.177906214959248,1506281.752475289,6.177906214959248,1506281.7524752892,6.177906214959248,0.0,-12.0,iJO1366
b2866,xdhA,COG1529,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248,0,1506281.7524752894,6.177906214959248,1506281.7524752973,6.17790621495925,1506281.7524752894,6.177906214959248,0.0,-12.0,iJO1366
b2868,xdhC,COG2080,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248,0,1506281.7524752894,6.177906214959248,1506281.7524752973,6.17790621495925,1506281.7524752894,6.177906214959248,0.0,-12.0,iJO1366
b2994,hybC,COG0374,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248,0,1506281.7524752894,6.177906214959248,1506281.7524752973,6.17790621495925,1506281.7524752894,6.177906214959248,0.0,-12.0,iJO1366
b0973,hyaB,COG0374,N,,,0,15.44424150377654,15.444241503776457,8.348877145181177e-14,1506281.7524752894,6.177906214959248,0,1506281.7524752894,6.177906214959248,1506281.7524752973,6.17790621495925,1506281.7524752894,6.177906214959248,0.0,-12.0,iJO1366
