bnum,gene_name,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iJO1366,b_wt,b_ko,delta_b,kV,log10_kV
b1981,shiA,COG0477,N,,,0,15.44424150377654,15.444241503776476,6.394884621840903e-14,276688.3852850897,5.441990928882677
b1206,ychM,COG0659,N,,,0,15.44424150377654,15.406734877802752,0.037506625973787,276884.7776369496,5.442299080086499
b1584,speG,COG1670,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.385285088,5.4419909288826736
b1599,mdtI,COG2076,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1600,mdtJ,COG2076,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1656,sodB,COG0605,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1646,sodC,COG2032,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1525,yneI,COG1012,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b2661,gabD,COG1012,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b2260,menE,COG0318,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b2261,menC,COG1441,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b0721,sdhC,COG2009,N,,,0,15.44424150377654,15.44413572977883,0.0001057739977099,276755.0557787007,5.442095563342037
b0722,sdhD,COG2142,N,,,0,15.44424150377654,15.4441357297789,0.0001057739976388,276755.05577869964,5.442095563342035
b0724,sdhB,COG0479,N,,,0,15.44424150377654,15.4441357297789,0.0001057739976388,276755.05577869964,5.442095563342035
b0723,sdhA,COG1053,N,,,0,15.44424150377654,15.4441357297789,0.0001057739976388,276755.05577869964,5.442095563342035
b0728,sucC,COG0045,N,,,0,15.44424150377654,15.444241503776484,5.506706202140776e-14,276963.8120339952,5.442423028051306
b0729,sucD,COG0074,N,,,0,15.44424150377654,15.444241503776476,6.394884621840903e-14,276963.8120339953,5.442423028051306
b2464,talA,COG0176,N,,,0,15.44424150377654,15.347678537681924,0.0965629660946163,288207.3970207352,5.459705123056951
b0008,talB,COG0176,N,,,0,15.44424150377654,15.347678537681752,0.0965629660947868,288207.397020739,5.459705123056957
b3062,ttdB,COG1838,N,,,0,15.44424150377654,15.44424150377632,2.2026824808563106e-13,276963.8120339967,5.442423028051309
b3061,ttdA,COG1951,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b3063,ygjE,COG0471,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b0368,tauD,COG2175,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b3791,rffA,COG0399,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b2038,rfbC,COG1898,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b2040,rfbD,COG1091,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b2041,rfbB,COG1088,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b0915,lpxK,COG1663,E,u,u,1,15.44424150377654,-1.750118435684216e-14,15.444241503776558,2426023.212153709,6.384894951873523
b2095,gatZ,COG4573,N,,,0,15.44424150377654,15.44424150377638,1.6164847238542282e-13,276963.81203399657,5.442423028051309
b3137,kbaY,COG0191,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b2096,gatY,COG0191,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b3132,kbaZ,COG4573,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b0166,dapD,COG2171,E,N,u,1,15.44424150377654,-1.750118435684216e-14,15.444241503776558,2426023.212153709,6.384894951873523
b2480,bcp,COG1225,N,,,0,15.44424150377654,15.444241503776444,9.592326932761353e-14,276963.8120339962,5.442423028051308
b0066,thiQ,COG3840,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b0067,thiP,COG1178,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b0068,tbpA,COG4143,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b3616,tdh,COG1063,N,,,0,15.44424150377654,15.444241503776516,2.3092638912203256e-14,276963.8120339946,5.442423028051305
b3772,ilvA,COG1171,N,,,1,15.44424150377654,-6.545737007932816e-16,15.44424150377654,2426023.212153708,6.384894951873522
b3117,tdcB,COG1171,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.212153748,6.384894951873529
b1719,thrS,COG0441,E,E,u,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,276963.81203399564,5.442423028051307
b3990,thiH,COG1060,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.2121537607,6.384894951873532
b0423,thiI,COG0301,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.2121537607,6.384894951873532
b2465,tktB,COG0021,N,,,1,15.44424150377654,-1.5992235416577735e-28,15.44424150377654,2426023.212153734,6.384894951873528
b0997,torA,COG0243,N,,,0,15.44424150377654,15.444241503776611,-7.105427357601003e-14,276963.8120339939,5.442423028051304
b0996,torC,COG3005,N,,,0,15.44424150377654,15.444241503776476,6.394884621840903e-14,276963.8120339953,5.442423028051306
b2827,thyA,COG0207,N,,,1,15.44424150377654,-1.0590858866954008e-14,15.444241503776553,2426023.212153709,6.384894951873523
b1106,ycfN,COG0510,N,,,0,15.44424150377654,15.444241503776563,-2.4868995751603507e-14,276963.8120339946,5.442423028051305
b0417,thiL,COG0611,E,u,u,1,15.44424150377654,-7.564899190681435e-15,15.444241503776547,2426023.212153712,6.384894951873523
b3993,thiE,COG0352,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.2121537626,6.384894951873532
b3919,tpiA,COG0149,N,,,0,15.44424150377654,15.289761502669853,0.1544800011066875,2680528.6306242514,6.428220450268926
b0613,citG,COG1767,N,,,0,15.44424150377654,15.444241503776658,-1.1723955140041653e-13,3696.992875555127,3.5678486136485525
b0888,trxB,COG0492,N,,,0,15.44424150377654,15.444241503776349,1.9184653865522705e-13,3770.2682614944792,3.576372252153248
b4239,treC,COG0366,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494483,3.5763722521532486
b1897,otsB,COG1877,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494483,3.5763722521532486
b1896,otsA,COG0380,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494483,3.5763722521532486
b3519,treF,COG1626,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494483,3.5763722521532486
b1197,treA,COG1626,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,1366892.7203624193,6.135734430600811
b4240,treB,COG1263,N,,,0,15.44424150377654,15.444241503776402,1.3855583347321956e-13,3770.268261494504,3.5763722521532513
b1260,trpA,COG0159,N,,,1,15.44424150377654,-6.928049789294468e-15,15.444241503776547,2102904.2627498345,6.322819501356843
b1261,trpB,COG0133,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.262749734,6.322819501356822
b3384,trpS,COG0180,E,E,u,0,15.44424150377654,15.444241503776109,4.316547119742609e-13,3770.268261494357,3.5763722521532344
b3709,tnaB,COG0814,E,N,u,0,15.44424150377654,15.444241503776432,1.0835776720341529e-13,3770.2682614945256,3.576372252153254
b0509,glxR,COG2084,N,,,0,15.44424150377654,15.444241503776432,1.0835776720341529e-13,3770.2682614945256,3.576372252153254
b3125,garR,COG2084,N,,,0,15.44424150377654,15.444241503776432,1.0835776720341529e-13,3770.2682614945256,3.576372252153254
b1637,tyrS,COG0162,E,E,u,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,3770.26826149452,3.576372252153253
b1907,tyrP,COG0814,N,,,0,15.44424150377654,15.444241503776432,1.0835776720341529e-13,3770.2682614945256,3.576372252153254
b0179,lpxD,COG1044,E,E,u,1,15.44424150377654,-8.767464605939738e-15,15.44424150377655,2102904.262749604,6.322819501356795
b0085,murE,COG0769,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.262749747,6.3228195013568245
b0181,lpxA,COG1043,E,E,u,1,15.44424150377654,1.68901131327041e-14,15.444241503776524,2102904.262749604,6.322819501356795
b3189,murA,COG0766,E,E,u,1,15.44424150377654,-5.73771581803063e-28,15.44424150377654,2102904.262749718,6.322819501356818
b0090,murG,COG0707,E,E,u,1,15.44424150377654,-9.091500781383184e-27,15.44424150377654,2102904.2627499057,6.322819501356857
b0088,murD,COG0771,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.2627498284,6.322819501356841
b0091,murC,COG0773,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.2627497483,6.322819501356825
b3972,murB,COG0812,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.2627498284,6.322819501356841
b0841,ybjG,COG0671,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.2627498284,6.322819501356841
b3057,bacA,COG1968,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.2627496477,6.322819501356804
b0174,ispU,COG0020,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.2627496477,6.322819501356804
b2036,glf,COG0562,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b2028,ugd,COG1004,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b2255,yfbG,COG0451,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b0758,galT,COG1085,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b0505,allA,COG3194,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b0086,murF,COG0770,E,E,u,1,15.44424150377654,-7.645373399385145e-15,15.444241503776547,2102904.2627497003,6.322819501356815
b0096,lpxC,COG0774,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2102904.2627497627,6.322819501356828
b4233,mpl,COG0773,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259
b0171,pyrH,COG0528,E,E,u,1,15.44424150377654,-1.7593756364574052e-14,15.444241503776558,2102904.262749702,6.322819501356816
b2256,yfbH,COG0726,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494549,3.5763722521532566
b2254,yfbF,COG0463,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461479e-13,3770.268261494521,3.576372252153253
b3803,hemX,COG2959,N,,,1,15.44424150377654,-9.74941669372844e-15,15.44424150377655,2102904.262749756,6.322819501356826
b3804,hemD,COG1587,E,u,u,1,15.44424150377654,0.0,15.44424150377654,2102904.262749752,6.322819501356825
b3997,hemE,COG0407,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.262749747,6.3228195013568245
b2498,upp,COG0035,N,,,0,15.44424150377654,15.444241503776452,8.704148513061227e-14,3770.2682614945297,3.5763722521532544
b1011,ycdL,COG1335,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461479e-13,3770.268261494521,3.576372252153253
b2497,uraA,COG2233,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461479e-13,3770.268261494521,3.576372252153253
b0517,allD,COG2055,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461479e-13,3770.268261494521,3.576372252153253
b0524,lpxH,COG2908,E,E,u,1,15.44424150377654,-1.7650084716865234e-14,15.444241503776558,2102904.262749757,6.322819501356827
b4258,valS,COG0525,E,E,u,0,15.44424150377654,15.44424150377633,2.0961010704922958e-13,3770.2682614944656,3.576372252153247
b2682,ygaZ,COG1296,N,,,0,15.44424150377654,15.336412863167862,0.1078286406086785,112697.77149760944,5.0519153283277385
b4197,ulaE,COG3623,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b2882,ygfO,COG2233,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3565,xylA,COG2115,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3579,yiaO,COG1638,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3577,yiaM,COG3090,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3567,xylG,COG1129,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3568,xylH,COG4214,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b3566,xylF,COG4213,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b4031,xylE,COG0477,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b1859,znuB,COG1108,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
b1858,znuC,COG1121,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795
