bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iML1515,b_wt,b_ko,delta_b,kV,log10_kV
b2957,ansB,COG0252,N,,,0,0.9259332133632957,0.9259332133632706,2.5091040356528538e-14,25025.108306888797,4.398375965751051
b0150,fhuA,COG1629,N,,,0,0.9259332133632957,0.9259332133632706,2.5091040356528538e-14,25025.108306888797,4.398375965751051
b1865,nudB,COG0494,N,,,1,0.9259332133632957,-7.821542521666102e-14,0.925933213363374,21834.496915533535,4.33914318987656
b2954,yggV,COG0127,N,,,0,0.9259332133632957,0.9259332133632519,4.3853809472693683e-14,17849.73061008596,4.25163166608205
b2938,speA,COG1166,N,,,0,0.9259332133632957,0.9259332133632824,1.3322676295501878e-14,17849.730610085422,4.251631666082037
b4090,rpiB,COG0698,N,,,0,0.9259332133632957,0.7687888930301326,0.15714432033316306,19720.027388308452,4.294907513778771
b4084,alsK,COG1940,E,N,u,0,0.9259332133632957,0.9259332133632733,2.2426505097428162e-14,12565.53180156162,4.099180873636614
b4085,alsE,COG0036,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b4230,ytfT,COG1172,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b4231,yjfF,COG1172,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b4227,ytfQ,COG1879,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3750,rbsC,COG1172,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3751,rbsB,COG1879,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3749,rbsA,COG1129,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3748,rbsD,COG1869,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b0810,glnP,COG0765,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b0811,glnH,COG0834,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b0809,glnQ,COG1126,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b1492,gadC,COG0531,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3653,gltS,COG0786,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3927,glpF,COG0580,N,,,0,0.9259332133632957,0.9259332133633011,-5.440092820663267e-15,12565.531801561498,4.099180873636611
b3959,argB,COG0548,N,,,1,0.9259332133632957,-9.959322326798697e-16,0.9259332133632967,20551.91464150838,4.312852287502019
b1528,ydeA,COG2814,N,,,0,0.9259332133632957,0.9259332133632656,3.008704396734174e-14,12565.064112627631,4.099164708900689
b2170,setB,COG0477,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b2303,folX,COG1539,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b3028,mdaB,COG2249,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b3432,glgB,COG0296,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b3503,arsC,COG1393,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b4321,gntP,COG2610,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b3792,wzxE,COG2244,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b2033,wbbJ,COG0110,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b2037,rfbX,COG2244,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b2175,spr,COG0791,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b0356,frmA,COG1062,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b2240,glpT,COG2271,N,,,0,0.9259332133632957,0.925933213363279,1.6653345369377348e-14,12565.064112627577,4.0991647089006875
b0875,aqpZ,COG0580,N,,,0,0.9259332133632957,0.9259332133632739,2.1760371282653068e-14,49113.715176278434,4.69120278730876
b0353,mhpT,COG0477,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b2309,hisJ,COG0834,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b0325,yahK,COG1064,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b2092,gatC,COG3775,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b2093,gatB,COG3414,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b2094,gatA,COG1762,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b3093,exuT,COG0477,N,,,0,0.9259332133632957,0.9259332133633162,-2.0539125955565396e-14,49113.71517628041,4.691202787308777
b1621,malX,COG1263,N,,,0,0.9259332133632957,0.9259332133633157,-1.9984014443252818e-14,52296.461398281455,4.718472303643719
b2021,hisC,COG0079,N,,,1,0.9259332133632957,0.0,0.9259332133632957,56752.05225276212,4.753981570991763
b0166,dapD,COG2171,E,N,u,1,0.9259332133632957,0.0,0.9259332133632957,56752.052252762056,4.753981570991763
b1519,tam,COG4106,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852781,4.6443283845230425
b4268,idnK,COG3265,N,,,0,0.9259332133632957,0.9259332133632572,3.852473895449293e-14,44088.81076852842,4.644328384523049
b3437,gntK,COG3265,N,,,0,0.9259332133632957,0.9259332133632572,3.852473895449293e-14,44088.81076852842,4.644328384523049
b3904,rhaB,COG1070,u,,,0,0.9259332133632957,0.9259332133632339,6.183942247162122e-14,44088.81076852901,4.644328384523054
b2486,hyfF,COG0651,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2724,hycB,COG1142,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2719,hycG,COG3260,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2720,hycF,COG1143,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2721,hycE,COG3261,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2722,hycD,COG0650,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2723,hycC,COG0651,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2485,hyfE,COG4237,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2484,hyfD,COG1009,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2487,hyfG,COG3261,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b4079,fdhF,COG0243,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2482,hyfB,COG0651,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2489,hyfI,COG3260,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2488,hyfH,COG1143,N,,,0,0.9259332133632957,0.9259332133632975,-1.7763568394002505e-15,44088.81076852759,4.644328384523041
b2747,ispD,COG1211,E,E,u,1,0.9259332133632957,1.5643197889793223e-12,0.9259332133617314,53374.83908620232,4.727336578729479
b3213,gltD,COG0493,N,,,1,0.9259332133632957,8.470663877856454e-13,0.9259332133624486,42963.00577620791,4.633094657848761
b1761,gdhA,COG0334,N,,,0,0.9259332133632957,0.9259332133632778,1.787459069646502e-14,42926.04273650622,4.632720853610716
b3212,gltB,COG0067,N,,,1,0.9259332133632957,1.67206577214171e-15,0.925933213363294,31626.362405052438,4.500049243187886
b0186,ldcC,COG1982,N,,,0,0.9259332133632957,0.9259332133626449,6.508127370352668e-13,41138.428204459706,4.614247694379359
b4131,cadA,COG1982,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b1189,dadA,COG0665,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2888,ygfU,COG2233,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2882,ygfO,COG2233,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b3451,ugpE,COG0395,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b3450,ugpC,COG3839,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b3453,ugpB,COG1653,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b3452,ugpA,COG1175,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2536,hcaT,COG0477,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b0212,gloB,COG0491,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2868,xdhC,COG2080,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2867,xdhB,COG1319,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2866,xdhA,COG1529,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b1991,cobT,COG2038,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b1444,ydcW,COG1012,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2927,epd,COG0057,N,,,0,0.9259332133632957,0.9259332133633358,-4.007905118896815e-14,41138.428204476586,4.614247694379538
b2025,hisF,COG0107,N,,,1,0.9259332133632957,-2.8187173811709053e-15,0.9259332133632985,44840.249864391204,4.651668023959153
b2023,hisH,COG0118,N,,,1,0.9259332133632957,0.0,0.9259332133632957,44840.249864390404,4.651668023959145
b3640,dut,COG0756,E,E,u,0,0.9259332133632957,0.9259332133632819,1.3766765505351941e-14,38027.88819516987,4.5801022083816045
b0425,panE,COG1893,N,,,1,0.9259332133632957,-5.224123750011333e-16,0.9259332133632963,28342.888833966204,4.4524441134030095
b3772,ilvA,COG1171,N,,,1,0.9259332133632957,0.0,0.9259332133632957,28342.888833966244,4.4524441134030095
b0931,pncB,COG1488,N,,,0,0.9259332133632957,0.9259332133632793,1.6431300764452317e-14,38027.88390265762,4.580102159359306
b1764,selD,COG0709,N,,,0,0.9259332133632957,0.9259332133632703,2.5424107263916085e-14,38027.88390265748,4.5801021593593045
b2150,mglB,COG1879,N,,,0,0.9259332133632957,0.9259332133632703,2.5424107263916085e-14,38027.88390265748,4.5801021593593045
b2148,mglC,COG4211,N,,,0,0.9259332133632957,0.9259332133632703,2.5424107263916085e-14,38027.88390265748,4.5801021593593045
b2149,mglA,COG1129,N,,,0,0.9259332133632957,0.9259332133632703,2.5424107263916085e-14,38027.88390265748,4.5801021593593045
b1640,ydhH,COG2377,N,,,0,0.9259332133632957,0.9259332133632703,2.5424107263916085e-14,38027.88390265748,4.5801021593593045
b1606,folM,COG1028,N,,,1,0.9259332133632957,-5.6045099641064415e-15,0.9259332133633013,41048.63392561073,4.613298708631075
b0048,folA,COG0262,E,N,u,1,0.9259332133632957,6.654972427359007e-15,0.925933213363289,41048.63392561069,4.613298708631074
b0388,aroL,COG0703,N,,,1,0.9259332133632957,4.8515556860558685e-15,0.9259332133632908,41048.633925610775,4.613298708631075
b1745,astB,COG3724,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,38027.883902658694,4.580102159359319
b0115,aceF,COG0508,N,,,0,0.9259332133632957,0.9259332133632506,4.5075054799781356e-14,38027.88390265577,4.580102159359285
b0114,aceE,COG2609,N,,,0,0.9259332133632957,0.9259332133632506,4.5075054799781356e-14,38027.88390265577,4.580102159359285
b3128,garD,COG2721,N,,,0,0.9259332133632957,0.9259332133632506,4.5075054799781356e-14,38027.88390265577,4.580102159359285
b2255,yfbG,COG0451,N,,,0,0.9259332133632957,0.9259332133632506,4.5075054799781356e-14,38027.88390265577,4.580102159359285
b0774,bioA,COG0161,N,,,1,0.9259332133632957,7.698107489946023e-16,0.9259332133632949,28342.88883396622,4.4524441134030095
b1605,ydgI,COG0531,N,,,0,0.9259332133632957,0.9259332133632857,9.992007221626409e-15,38027.88390265824,4.580102159359313
b2818,argA,COG0548,N,,,1,0.9259332133632957,9.47459383377972e-16,0.9259332133632947,28342.888833966266,4.45244411340301
b1489,dos,COG2199,N,,,0,0.9259332133632957,0.9259332133632633,3.241851231905457e-14,38027.883902656045,4.5801021593592885
b3032,cpdA,COG1409,N,,,0,0.9259332133632957,0.9259332133632853,1.0436096431476471e-14,38027.883902658985,4.580102159359322
b0334,prpD,COG2079,N,,,0,0.9259332133632957,0.9259332133632853,1.0436096431476471e-14,38027.883902658985,4.580102159359322
b0092,ddlB,COG1181,N,,,1,0.9259332133632957,2.4055438425464957e-32,0.9259332133632957,28342.888833966234,4.4524441134030095
b0381,ddlA,COG1181,N,,,1,0.9259332133632957,0.0,0.9259332133632957,28342.888833966128,4.452444113403008
b2715,ascF,COG1263,N,,,0,0.9259332133632957,0.9259332133632792,1.6542323066914832e-14,38333.2952582806,4.5835761542654225
b1738,chbB,COG1440,N,,,0,0.9259332133632957,0.925933213363272,2.375877272697835e-14,38333.29525828073,4.583576154265424
b1736,chbA,COG1447,N,,,0,0.9259332133632957,0.925933213363272,2.375877272697835e-14,38333.29525828073,4.583576154265424
b1737,chbC,COG1455,N,,,0,0.9259332133632957,0.925933213363272,2.375877272697835e-14,38333.29525828073,4.583576154265424
b2224,atoB,COG0183,N,,,0,0.9259332133632957,0.9259332133632732,2.2537527399890678e-14,38044.91378790724,4.580296604299927
b0842,cmr,COG0477,N,,,0,0.9259332133632957,0.9259332133632694,2.631228568361621e-14,38044.91378790729,4.580296604299928
b0047,kefC,COG0475,N,,,0,0.9259332133632957,0.9259332133632694,2.631228568361621e-14,38044.91378790729,4.580296604299928
b3350,kefB,COG0475,N,,,0,0.9259332133632957,0.9259332133632694,2.631228568361621e-14,38044.91378790729,4.580296604299928
b1216,chaA,COG0387,N,,,0,0.9259332133632957,0.9259332133632694,2.631228568361621e-14,38044.91378790729,4.580296604299928
b0728,sucC,COG0045,N,,,0,0.9259332133632957,0.925933213363269,2.6756374893466273e-14,37213.02338619934,4.570694955874863
b0729,sucD,COG0074,N,,,0,0.9259332133632957,0.9259332133632812,1.454392162258955e-14,37213.02338619945,4.570694955874864
b0650,hscC,COG0443,N,,,0,0.9259332133632957,0.9259332133632812,1.454392162258955e-14,37213.02338619945,4.570694955874864
b0757,galK,COG0153,N,,,0,0.9259332133632957,0.9259332133632812,1.454392162258955e-14,37213.02338619945,4.570694955874864
b0133,panC,COG0414,N,,,1,0.9259332133632957,2.2022762771924455e-16,0.9259332133632955,43684.87313670275,4.640331078834321
b2165,yeiN,COG2313,N,,,0,0.9259332133632957,0.9259332133632785,1.7208456881689926e-14,36374.95705413996,4.560802489247268
b3389,aroB,COG0337,N,,,1,0.9259332133632957,1.3402089044602359e-15,0.9259332133632944,38953.65318439015,4.5905481932903225
b2366,dsdA,COG3048,N,,,0,0.9259332133632957,0.925933213363276,1.965094753586527e-14,36374.957054139624,4.560802489247264
b3612,gpmI,COG0696,N,,,0,0.9259332133632957,0.9259332133632416,5.4067861299245124e-14,43683.43243771366,4.64031675584575
b0755,gpmA,COG0588,N,,,0,0.9259332133632957,0.9259332133632877,7.993605777301127e-15,43683.432437731375,4.640316755845927
b3919,tpiA,COG0149,N,,,0,0.9259332133632957,0.925933213363287,8.659739592076221e-15,43649.436118631864,4.6399786376830905
b2914,rpiA,COG0120,N,,,0,0.9259332133632957,0.768788893030092,0.1571443203332037,20523.2868107698,4.312246914406226
b2320,pdxB,COG0111,N,,,0,0.9259332133632957,0.9259332133632932,2.55351295663786e-15,12820.170103115597,4.1078937876129356
b1107,nagZ,COG1472,N,,,0,0.9259332133632957,0.9259332133632809,1.4765966227514582e-14,12820.170103115659,4.107893787612937
b1539,ydfG,COG4221,N,,,0,0.9259332133632957,0.9259332133632809,1.4765966227514582e-14,12820.170103115659,4.107893787612937
b0813,rhtA,COG5006,N,,,0,0.9259332133632957,0.9259332133632809,1.4765966227514582e-14,12820.170103115659,4.107893787612937
b3870,glnA,COG0174,N,,,1,0.9259332133632957,1.5758994424347963e-14,0.9259332133632799,26930.954448091234,4.430251745323651
b2947,gshB,COG0189,N,,,0,0.9259332133632957,0.925933213363258,3.774758283725532e-14,12820.17010311574,4.107893787612941
b2254,yfbF,COG0463,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b2256,yfbH,COG0726,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3621,rfaC,COG0859,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3001,yghZ,COG0667,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b1781,yeaE,COG0656,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3620,rfaF,COG0859,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3628,rfaB,COG0438,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3627,rfaI,COG1442,N,,,0,0.9259332133632957,0.9259332133632923,3.4416913763379853e-15,12820.170103115606,4.1078937876129356
b3850,hemG,COG4635,E,N,u,1,0.9259332133632957,-1.7004304373441974e-15,0.9259332133632974,30511.664886074468,4.484465905810481
b3632,rfaQ,COG0859,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b2810,csdA,COG0520,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b1680,sufS,COG0520,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b3867,hemN,COG0635,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b2133,dld,COG0277,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b2260,menE,COG0318,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b2578,yfiK,COG1280,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b4394,yjjX,COG1986,N,,,0,0.9259332133632957,0.9259332133632814,1.432187701766452e-14,12821.196107026666,4.107928543002611
b2499,purM,COG0150,N,,,1,0.9259332133632957,-2.1818824291806855e-14,0.9259332133633176,26930.95444809211,4.430251745323665
b2835,ygeD,COG0477,N,,,0,0.9259332133632957,0.9259332133632701,2.5646151868841116e-14,12821.196107026713,4.107928543002613
b3029,ygiN,COG1359,N,,,0,0.9259332133632957,0.9259332133632701,2.5646151868841116e-14,12821.196107026713,4.107928543002613
b2889,idi,COG1443,N,,,0,0.9259332133632957,0.9259332133632701,2.5646151868841116e-14,12821.196095564803,4.107928542614362
b3821,pldA,COG2829,N,,,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b2146,yeiT,COG0493,N,,,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b2147,yeiA,COG1146,N,,,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b1380,ldhA,COG1052,N,,,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b0693,speF,COG1982,N,,,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b0954,fabA,COG0764,E,E,u,0,0.9259332133632957,0.9259332133632808,1.4876988529977098e-14,12821.196095564777,4.107928542614361
b1288,fabI,COG0623,E,E,u,1,0.9259332133632957,1.5302952057581747e-15,0.9259332133632941,29286.530712487238,4.466667928128818
b0175,cdsA,COG0575,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.530712487445,4.466667928128822
b3918,cdh,COG2134,N,,,0,0.9259332133632957,0.9259332133632417,5.395683899678261e-14,12820.465128913325,4.107903781755033
b1912,pgsA,COG0558,E,E,u,0,0.9259332133632957,0.9259332133632738,2.1871393585115584e-14,12820.465128913143,4.107903781755026
b1093,fabG,COG1028,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.530712487474,4.466667928128822
b1661,cfa,COG2230,N,,,0,0.9259332133632957,0.9259332133632254,7.027711745877241e-14,12820.465128913387,4.107903781755034
b2497,uraA,COG2233,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1488,ddpX,COG2173,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3543,dppB,COG0601,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3542,dppC,COG1173,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3541,dppD,COG0444,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3540,dppF,COG4608,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3544,dppA,COG0747,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1484,ddpD,COG0444,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1485,ddpC,COG1173,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1486,ddpB,COG0601,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1487,ddpA,COG0747,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1483,ddpF,COG1124,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0829,yliA,COG1123,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0832,yliD,COG1173,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0830,yliB,COG0747,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0831,yliC,COG0601,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0789,ybhO,COG1502,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1249,cls,COG1502,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1677,lpp,COG4238,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0657,lnt,COG0815,E,E,u,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0418,pgpA,COG1267,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0508,hyi,COG3622,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0613,citG,COG1767,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b1301,puuB,COG0665,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0805,fiu,COG4774,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b2155,cirA,COG4771,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0576,pheP,COG1113,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0594,entE,COG1021,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b3182,dacB,COG2027,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b2010,dacD,COG1686,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0839,dacC,COG1686,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b2430,yfeW,COG1680,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0632,dacA,COG1686,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0376,ampH,COG1680,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b0514,glxK,COG1929,N,,,0,0.9259332133632957,0.9259332133632845,1.1213252548714081e-14,12820.465128913118,4.1079037817550255
b2519,pbpC,COG4953,N,,,1,0.9259332133632957,1.6454416978659276e-15,0.925933213363294,29286.530712487347,4.46666792812882
b3396,mrcA,COG5009,N,,,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
b1069,mviN,COG0728,E,u,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
b0089,ftsW,COG0772,E,E,u,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
b3208,mtgA,COG0744,N,,,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
b0149,mrcB,COG0744,N,,,1,0.9259332133632957,0.0,0.9259332133632957,29286.53071248751,4.466667928128823
